x_ngram,file_count
x96_x170_x95,219
x54_x17_x191,23
x17_x18_x16,271
x73_x74_x163,310
x2_x21_x22,802
x74_x163_x163,691
x7_x8_x47,571
x15_x5_x1,492
x13_x8_x47,1000
x210_x56_x57,457
x53_x54_x17,94
x22_x4_x5,887
x5_x1_x210,324
x6_x8_x5,1021
x21_x22_x4,983
x47_x36_x44,347
x163_x158_x53,240
x123_x72_x181,134
x7_x30_x123,644
x36_x44_x20,404
x1_x210_x56,417
x30_x123_x72,244
x158_x53_x54,188
x18_x16_x17,176
x181_x199_x198,463
x30_x207_x142,287
x13_x19_x20,104
x5_x3_x64,226
x7_x30_x207,745
x16_x176_x158,303
x8_x5_x42,671
x24_x206_x24,419
x19_x20_x6,836
x11_x21_x58,834
x3_x61_x62,463
x60_x4_x5,359
x20_x6_x19,357
x24_x101_x14,278
x5_x3_x61,308
x37_x8_x5,316
x158_x53_x25,415
x64_x20_x6,642
x101_x14_x15,261
x142_x25_x7,330
x25_x7_x16,315
x206_x24_x101,258
x12_x13_x19,371
x176_x158_x53,139
x207_x142_x25,261
x43_x37_x8,198
x31_x32_x11,788
x136_x183_x31,305
x65_x22_x4,1090
x1_x29_x11,552
x33_x266_x203,79
x163_x163_x121,386
x69_x65_x22,367
x97_x65_x22,856
x4_x47_x36,695
x269_x167_x12,110
x122_x207_x199,51
x34_x18_x7,105
x1_x136_x183,297
x198_x72_x203,242
x203_x167_x10,712
x37_x7_x45,127
x207_x199_x198,252
x64_x106_x34,9
x7_x19_x69,568
x19_x20_x64,328
x22_x4_x9,948
x19_x69_x65,450
x4_x9_x10,1105
x11_x1_x29,583
x163_x121_x122,200
x58_x2_x1,698
x20_x64_x106,15
x15_x5_x21,822
x10_x11_x33,607
x268_x269_x167,240
x58_x2_x42,257
x8_x5_x21,796
x18_x7_x16,546
x11_x33_x266,108
x22_x4_x14,736
x6_x19_x20,441
x6_x16_x52,278
x32_x11_x1,309
x18_x7_x19,27
x11_x1_x136,873
x106_x34_x18,9
x266_x203_x167,54
x3_x6_x19,468
x72_x203_x167,604
x16_x52_x267,240
x121_x122_x207,64
x167_x12_x15,116
x22_x6_x16,772
x10_x11_x21,950
x3_x4_x47,31
x52_x267_x268,240
x267_x268_x269,240
x121_x18_x7,807
x146_x125_x13,203
x131_x18_x7,779
x13_x8_x95,66
x17_x191_x176,300
x277_x279_x18,65
x170_x14_x183,61
x16_x52_x181,521
x174_x2_x3,866
x7_x7_x247,624
x83_x211_x212,7
x12_x13_x16,271
x18_x8_x95,39
x277_x278_x163,29
x15_x95_x154,34
x154_x121_x18,271
x186_x125_x15,398
x9_x105_x208,42
x278_x163_x163,61
x154_x186_x125,63
x105_x208_x73,37
x105_x96_x18,259
x105_x146_x147,26
x7_x19_x20,737
x30_x62_x167,630
x227_x43_x37,384
x146_x147_x36,26
x186_x125_x13,95
x208_x73_x131,183
x74_x121_x170,111
x10_x12_x113,642
x8_x95_x146,120
x125_x13_x8,72
x191_x176_x163,248
x73_x131_x18,496
x186_x32_x10,930
x12_x113_x20,426
