x_ngram,file_count
x158_x73_x131,425
x158_x73_x74,854
x15_x47_x36,602
x15_x83_x59,520
x15_x95_x146,648
x15_x95_x154,532
x15_x95_x96,647
x15_x9_x105,664
x15_x9_x35,417
x15_x9_x55,608
x161_x114_x25,471
x163_x121_x170,706
x163_x121_x18,1022
x163_x158_x181,509
x163_x158_x203,475
x163_x163_x121,911
x163_x163_x158,892
x163_x163_x163,1006
x163_x163_x186,936
x163_x186_x32,1065
x167_x10_x11,769
x167_x10_x12,630
x167_x10_x55,755
x167_x11_x1,406
x167_x55_x59,467
x168_x121_x18,400
x168_x163_x163,459
x169_x253_x6,393
x16_x176_x121,973
x16_x176_x158,992
x16_x176_x163,1148
x16_x176_x186,1110
x16_x17_x170,1043
x16_x31_x153,483
x16_x31_x161,577
x16_x31_x178,407
x16_x31_x32,1307
x16_x52_x181,407
x16_x52_x203,659
x16_x52_x73,709
x170_x14_x13,815
x170_x14_x15,758
x170_x5_x3,506
x170_x95_x146,421
x170_x95_x154,484
x170_x95_x96,440
x170_x9_x10,1021
x170_x9_x105,486
x170_x9_x11,500
x170_x9_x12,769
x173_x37_x7,681
x174_x29_x55,547
x175_x173_x37,661
x176_x121_x170,511
x176_x121_x18,894
x176_x121_x191,609
x176_x158_x181,519
x176_x158_x203,707
x176_x158_x73,712
x176_x163_x121,826
x176_x163_x158,404
x176_x163_x163,995
x176_x163_x186,961
x176_x186_x125,524
x176_x186_x32,1108
x177_x10_x10,442
x178_x59_x60,535
x17_x170_x14,800
x17_x170_x9,959
x17_x170_x95,533
x17_x18_x16,882
x17_x18_x30,644
x17_x191_x17,602
x17_x191_x176,498
x17_x191_x31,539
x181_x182_x167,669
x181_x198_x74,406
x181_x199_x199,586
x182_x139_x138,494
x182_x167_x10,981
x182_x63_x13,445
x183_x176_x163,615
x183_x17_x18,669
x186_x125_x15,449
x186_x153_x154,447
x186_x178_x59,440
x186_x32_x10,1155
x186_x32_x11,770
x186_x32_x12,599
x186_x32_x55,624
x18_x16_x17,718
x18_x16_x176,773
x18_x16_x31,548
x18_x30_x123,459
x18_x7_x16,825
x18_x7_x30,394
x18_x7_x8,1030
x18_x8_x14,642
x18_x8_x95,453
x190_x17_x18,459
x191_x176_x163,446
x191_x31_x32,476
x192_x1_x2,726
x197_x146_x32,402
x198_x124_x32,475
x198_x74_x163,463
x198_x74_x186,403
x199_x142_x101,490
x199_x142_x25,685
x199_x182_x167,879
x199_x198_x124,386
x199_x198_x74,523
x199_x199_x142,676
x199_x199_x182,623
x199_x199_x198,577
x199_x199_x199,830
x19_x104_x2,407
x19_x104_x29,501
x19_x20_x4,622
x19_x20_x6,906
x19_x20_x64,400
x19_x227_x43,566
x19_x69_x22,685
x1_x136_x15,548
x1_x29_x10,1052
x1_x29_x11,1105
x1_x2_x21,969
x203_x167_x10,991
x207_x142_x101,476
x207_x142_x25,736
x207_x182_x139,490
x207_x182_x167,483
x207_x199_x142,464
x207_x199_x198,486
x207_x199_x199,653
x208_x203_x167,609
x20_x4_x14,457
x20_x4_x5,666
x20_x4_x9,544
x20_x6_x19,683
x20_x6_x8,701
x214_x6_x7,600
x215_x216_x37,392
x216_x37_x7,563
x21_x22_x4,850
x21_x22_x6,1252
x21_x239_x43,836
x21_x58_x29,547
x21_x65_x239,450
x21_x68_x78,504
x227_x43_x37,821
x22_x4_x14,652
x22_x4_x5,873
x22_x64_x20,629
x22_x64_x69,485
x22_x6_x7,1346
x230_x37_x7,412
x239_x43_x37,1021
x239_x43_x49,531
x23_x24_x25,517
x240_x214_x6,505
x244_x43_x37,429
x247_x248_x177,490
x247_x257_x258,688
x247_x257_x320,419
x24_x101_x9,746
x24_x206_x62,597
x24_x25_x16,418
x24_x25_x30,461
x24_x25_x8,529
x250_x192_x3,503
x250_x32_x10,434
x253_x6_x7,861
x257_x258_x7,723
x258_x7_x7,815
x258_x8_x9,405
x25_x30_x24,434
x25_x7_x16,662
x25_x7_x30,498
x25_x7_x7,1239
x25_x7_x8,832
x25_x8_x9,644
x265_x87_x60,533
x26_x138_x167,408
x272_x273_x258,473
x273_x258_x7,591
x28_x6_x7,550
x29_x10_x10,1000
x29_x10_x11,928
x29_x11_x1,628
x29_x11_x21,652
x29_x11_x3,982
x29_x11_x42,598
x29_x12_x15,493
x29_x55_x59,546
x2_x1_x29,471
x2_x21_x22,803
x2_x21_x58,393
x2_x3_x6,1127
x304_x60_x6,495
x30_x123_x124,690
x30_x123_x131,705
x30_x123_x72,550
x30_x123_x74,690
x30_x207_x142,783
x30_x207_x182,763
x30_x207_x198,462
x30_x207_x199,917
x30_x24_x101,744
x30_x24_x206,716
x30_x24_x54,417
x30_x62_x167,1178
x317_x304_x60,664
x31_x161_x114,517
x31_x178_x59,444
x31_x192_x1,568
x31_x192_x3,678
x31_x32_x10,1339
x31_x32_x11,799
x31_x32_x12,777
x32_x10_x10,1324
x32_x10_x11,824
x32_x10_x55,968
x32_x11_x1,598
x32_x11_x3,902
x32_x11_x42,510
x32_x12_x13,901
x32_x12_x15,633
x32_x55_x59,726
x33_x168_x163,469
x33_x250_x192,738
x33_x250_x32,647
x33_x34_x18,588
x33_x78_x76,512
x34_x18_x7,758
x35_x36_x49,578
x36_x49_x14,572
x37_x7_x16,666
x37_x7_x30,397
x37_x8_x5,665
x37_x8_x9,975
x38_x39_x199,537
x3_x265_x87,434
x3_x4_x47,411
x3_x4_x9,1012
x3_x64_x20,740
x3_x64_x69,510
x3_x66_x17,538
x3_x66_x31,733
x3_x6_x16,921
x3_x6_x19,638
x404_x87_x60,395
x41_x65_x65,614
x42_x240_x214,412
x42_x43_x190,468
x42_x43_x49,899
x43_x190_x17,389
x43_x37_x16,403
x43_x37_x8,1042
x43_x404_x87,413
x43_x49_x14,614
x43_x49_x5,814
x43_x49_x9,582
x47_x36_x49,519
x49_x14_x13,747
x49_x14_x15,465
x49_x47_x36,443
x49_x5_x3,721
x49_x9_x11,463
x4_x47_x36,546
x4_x5_x1,933
x4_x5_x33,583
x4_x9_x10,1031
x4_x9_x11,974
x4_x9_x12,792
x52_x73_x72,638
x52_x73_x74,392
x54_x17_x18,506
x55_x175_x173,653
x55_x59_x234,487
x55_x59_x281,520
x58_x29_x10,529
x58_x2_x1,564
x58_x2_x21,481
x59_x174_x136,457
x59_x174_x29,640
x59_x60_x64,414
x59_x60_x66,431
x59_x97_x22,770
x59_x97_x239,389
x5_x1_x2,1197
x5_x1_x29,547
x5_x21_x22,915
x5_x21_x239,500
x5_x33_x250,514
x5_x3_x64,625
x5_x3_x66,665
x60_x265_x87,502
x60_x4_x5,876
x60_x6_x16,606
x60_x6_x30,458
x60_x6_x8,972
x62_x139_x138,400
x62_x167_x10,1143
x62_x167_x11,603
x62_x80_x3,438
x63_x13_x7,785
x64_x20_x4,687
x64_x20_x6,830
x64_x227_x43,530
x64_x69_x22,661
x65_x239_x43,717
x65_x65_x22,978
x65_x65_x239,581
x66_x17_x18,460
x66_x255_x196,430
x66_x31_x192,737
x68_x78_x76,664
x69_x22_x4,440
x69_x22_x6,730
x69_x22_x64,445
x69_x65_x22,440
x6_x16_x17,637
x6_x16_x176,757
x6_x16_x31,573
x6_x19_x20,806
x6_x19_x69,412
x6_x30_x207,408
x6_x30_x24,493
x6_x30_x62,476
x6_x7_x19,610
x6_x7_x30,897
x6_x7_x84,451
x6_x84_x87,487
x6_x8_x5,1173
x6_x8_x83,407
x72_x203_x167,724
x73_x124_x32,729
x73_x131_x18,495
x73_x72_x203,691
x73_x74_x158,722
x73_x74_x163,839
x74_x121_x18,425
x74_x158_x203,508
x74_x163_x163,862
x74_x186_x32,568
x75_x253_x6,476
x76_x22_x6,720
x78_x253_x6,459
x78_x76_x22,622
x7_x16_x176,1276
x7_x19_x104,530
x7_x19_x20,843
x7_x19_x227,407
x7_x19_x69,678
x7_x247_x248,563
x7_x247_x257,755
x7_x247_x272,519
x7_x30_x123,1004
x7_x30_x207,1141
x7_x30_x62,1167
x7_x7_x19,1005
x7_x7_x247,854
x7_x7_x30,1332
x7_x84_x87,957
x7_x8_x137,892
x7_x8_x179,392
x7_x8_x47,695
x7_x8_x95,1005
x80_x3_x6,423
x81_x41_x65,532
x82_x5_x3,392
x83_x175_x173,435
x83_x59_x60,919
x83_x59_x88,727
x83_x59_x97,579
x84_x87_x317,589
x84_x87_x60,872
x84_x87_x88,412
x87_x317_x304,596
x87_x60_x4,656
x87_x60_x6,974
x87_x88_x43,625
x88_x43_x404,387
x88_x43_x49,522
x89_x87_x60,499
x8_x137_x114,653
x8_x137_x140,434
x8_x14_x113,558
x8_x14_x183,858
x8_x5_x1,908
x8_x5_x21,795
x8_x83_x175,422
x8_x83_x59,996
x8_x95_x146,750
x8_x95_x154,595
x8_x95_x96,855
x8_x9_x105,1047
x8_x9_x26,556
x95_x146_x125,426
x95_x146_x153,445
x95_x146_x178,455
x95_x146_x32,795
x95_x154_x121,532
x95_x154_x163,657
x95_x154_x186,442
x95_x96_x170,746
x95_x96_x18,858
x96_x170_x14,515
x96_x170_x9,765
x96_x18_x7,1069
x96_x18_x8,693
x97_x22_x6,704
x97_x239_x43,403
x97_x65_x65,404
x9_x105_x146,960
x9_x105_x154,704
x9_x105_x208,488
x9_x105_x96,757
x9_x10_x105,763
x9_x10_x35,810
x9_x11_x33,529
x9_x11_x42,1072
x9_x12_x113,475
x9_x12_x183,643
x9_x12_x23,394
x9_x12_x89,545
x9_x55_x175,471
x9_x55_x59,876
