x_ngram,file_count
x24_x25_x30,113
x18_x7_x7,286
x123_x131_x191,93
x142_x206_x123,44
x17_x191_x17,140
x353_x354_x133,9
x130_x131_x191,5
x117_x5_x3,89
x191_x176_x155,2
x8_x95_x353,16
x246_x117_x5,82
x21_x65_x70,92
x355_x356_x130,11
x352_x246_x117,83
x5_x352_x246,90
x354_x133_x355,4
x100_x25_x7,33
x160_x357_x101,1
x131_x191_x176,56
x155_x160_x357,3
x95_x353_x354,14
x25_x7_x8,135
x70_x100_x25,11
x7_x8_x95,123
x15_x5_x352,80
x65_x70_x100,20
x176_x155_x160,1
x356_x130_x131,3
x133_x355_x356,13
x360_x120_x186,1
x120_x186_x153,3
x146_x161_x27,3
x183_x255_x359,2
x186_x153_x146,33
x186_x125_x183,34
x125_x183_x255,2
x153_x146_x161,18
x326_x349_x358,4
x358_x120_x163,5
x181_x40_x110,2
x255_x359_x360,1
x40_x110_x326,1
x110_x326_x349,1
x359_x360_x120,1
x163_x186_x125,43
x349_x358_x120,5
x70_x81_x41,25
x266_x181_x40,5
x120_x163_x186,5
x81_x41_x68,4
x68_x266_x181,3
x41_x68_x266,1
x120_x186_x32,6
x381_x120_x186,7
x24_x115_x129,8
x375_x25_x30,7
x143_x124_x125,25
x183_x31_x153,24
x125_x23_x372,5
x30_x150_x376,6
x10_x12_x183,86
x383_x143_x124,10
x32_x10_x10,195
x369_x370_x371,1
x146_x125_x23,30
x371_x320_x95,1
x353_x263_x382,4
x23_x372_x373,10
x10_x10_x12,254
x372_x373_x374,4
x25_x30_x150,2
x378_x379_x380,2
x379_x380_x381,2
x263_x382_x144,8
x370_x371_x320,3
x150_x376_x377,2
x377_x378_x379,1
x129_x375_x25,11
x12_x183_x31,81
x65_x107_x369,12
x376_x377_x378,1
x107_x369_x370,1
x153_x353_x263,5
x373_x374_x24,16
x380_x381_x120,2
x31_x153_x353,5
x186_x32_x10,135
x144_x383_x143,8
x320_x95_x146,1
x382_x144_x383,6
x95_x146_x125,65
x115_x129_x375,10
x374_x24_x115,9
x53_x101_x9,34
x24_x25_x8,136
x52_x73_x72,116
x86_x87_x60,14
x60_x6_x8,115
x7_x30_x62,184
x87_x60_x4,70
x16_x176_x186,150
x16_x52_x53,152
x87_x60_x265,15
x10_x10_x10,223
x10_x10_x55,178
x30_x62_x139,40
x84_x87_x60,119
x4_x14_x13,166
x9_x10_x55,225
x7_x247_x248,54
x247_x248_x319,10
x57_x84_x85,28
x56_x57_x7,203
x10_x55_x59,200
x25_x8_x9,102
x203_x197_x146,20
x7_x84_x85,98
x14_x15_x137,68
x186_x161_x140,27
x25_x7_x247,14
x319_x154_x186,4
x176_x186_x32,102
x32_x10_x55,135
x72_x203_x197,14
x15_x137_x138,57
x24_x25_x7,224
x197_x146_x32,34
x7_x7_x84,107
x9_x10_x10,304
x8_x9_x55,201
x161_x140_x142,18
x143_x72_x203,24
x56_x57_x84,27
x57_x7_x8,132
x72_x73_x131,85
x52_x53_x101,65
x84_x85_x57,108
x60_x6_x7,232
x6_x8_x9,173
x59_x60_x6,235
x154_x186_x161,21
x60_x4_x14,93
x101_x9_x10,83
x9_x55_x59,146
x84_x85_x86,7
x7_x84_x87,88
x57_x8_x9,67
x10_x55_x56,205
x55_x59_x60,204
x85_x86_x87,2
x248_x319_x154,2
x61_x24_x25,61
x139_x143_x72,16
x85_x57_x8,27
x57_x7_x7,201
x55_x56_x57,196
x62_x139_x143,15
x6_x7_x84,43
x142_x25_x7,163
x25_x7_x16,130
x140_x142_x25,49
x139_x140_x142,38
x203_x80_x42,3
x56_x82_x14,94
x2_x3_x6,155
x53_x25_x8,63
x385_x81_x28,3
x121_x18_x8,103
x14_x15_x14,202
x13_x7_x8,228
x121_x18_x7,185
x16_x17_x122,122
x57_x16_x17,23
x17_x122_x123,73
x192_x3_x61,52
x206_x123_x131,63
x13_x8_x14,193
x55_x224_x389,4
x5_x1_x29,31
x224_x389_x390,3
x146_x125_x50,1
x22_x6_x7,179
x158_x73_x72,96
x96_x170_x83,2
x11_x3_x6,235
x145_x146_x125,7
x73_x72_x181,94
x186_x32_x12,74
x50_x391_x149,1
x15_x9_x55,52
x23_x207_x142,32
x66_x31_x125,44
x176_x186_x153,47
x203_x80_x21,33
x191_x52_x181,90
x15_x14_x15,165
x101_x5_x1,18
x301_x385_x81,3
x30_x207_x199,139
x17_x191_x52,115
x136_x23_x24,13
x12_x23_x207,29
x15_x9_x10,190
x122_x123_x131,72
x5_x1_x136,50
x136_x13_x7,68
x153_x208_x203,22
x191_x52_x53,93
x131_x191_x52,62
x11_x3_x66,69
x95_x96_x170,63
x394_x395_x396,1
x224_x225_x18,19
x353_x354_x145,6
x9_x105_x96,97
x3_x61_x123,86
x57_x8_x14,58
x64_x20_x4,51
x33_x34_x48,12
x12_x13_x16,141
x37_x30_x24,6
x198_x74_x158,62
x74_x158_x203,55
x89_x85_x57,35
x123_x72_x53,78
x124_x125_x15,39
x203_x139_x27,3
x11_x1_x136,61
x31_x32_x10,212
x131_x122_x24,63
x52_x181_x198,77
x123_x131_x122,69
x6_x30_x207,75
x207_x142_x101,69
x158_x53_x25,109
x197_x208_x73,12
x391_x149_x392,2
x133_x12_x23,6
x61_x24_x54,28
x12_x13_x7,260
x83_x224_x225,5
x10_x11_x3,218
x81_x28_x4,3
x15_x83_x56,30
x25_x8_x14,69
x154_x121_x18,59
x176_x163_x163,194
x206_x24_x101,58
x82_x14_x13,72
x186_x125_x15,60
x176_x158_x203,100
x80_x21_x22,42
x207_x142_x25,145
x13_x16_x31,117
x142_x101_x5,39
x396_x133_x355,6
x66_x176_x158,33
x158_x53_x292,3
x225_x18_x8,9
x8_x83_x224,4
x50_x256_x350,3
x154_x186_x125,35
x52_x53_x25,141
x25_x16_x176,97
x9_x12_x13,219
x9_x105_x154,56
x208_x73_x72,15
x9_x10_x12,221
x13_x8_x9,222
x186_x192_x3,170
x292_x260_x338,4
x207_x199_x199,108
x191_x17_x122,57
x392_x356_x393,5
x163_x163_x158,150
x105_x154_x186,49
x9_x11_x3,212
x54_x52_x181,45
x30_x62_x167,155
x14_x50_x256,2
x183_x301_x385,3
x48_x102_x39,3
x62_x197_x208,21
x9_x11_x1,74
x54_x17_x170,51
x25_x8_x5,76
x10_x10_x11,189
x176_x163_x158,113
x181_x182_x197,23
x269_x167_x105,4
x63_x13_x7,101
x163_x158_x73,121
x15_x5_x21,61
x181_x198_x74,86
x122_x24_x25,87
x199_x182_x167,118
x32_x324_x313,5
x115_x399_x400,5
x85_x57_x7,105
x73_x74_x158,95
x1_x136_x23,8
x56_x57_x8,117
x16_x17_x170,173
x9_x12_x183,74
x168_x158_x73,4
x96_x170_x9,87
x181_x199_x182,52
x386_x387_x388,2
x163_x163_x186,121
x34_x191_x176,12
x7_x8_x137,94
x34_x48_x102,3
x12_x89_x85,18
x32_x12_x13,119
x125_x13_x8,63
x182_x167_x10,120
x191_x176_x163,108
x13_x16_x17,122
x355_x397_x398,8
x17_x170_x9,108
x8_x14_x50,9
x393_x394_x395,1
x72_x181_x199,77
x9_x12_x15,205
x350_x170_x14,4
x25_x30_x62,59
x16_x176_x163,214
x20_x4_x14,59
x397_x398_x269,5
x53_x115_x399,7
x11_x3_x64,39
x15_x14_x13,206
x96_x191_x52,16
x30_x62_x63,60
x17_x170_x5,116
x170_x9_x10,123
x122_x123_x74,64
x167_x105_x96,22
x21_x22_x6,155
x15_x95_x96,65
x53_x25_x16,81
x1_x136_x13,80
x72_x53_x101,35
x25_x30_x123,72
x1_x29_x11,52
x256_x350_x170,3
x12_x183_x17,63
x18_x8_x9,165
x10_x55_x224,41
x225_x18_x7,26
x133_x355_x397,20
x62_x167_x12,74
x62_x63_x13,78
x53_x292_x260,3
x23_x24_x25,80
x208_x73_x124,27
x14_x15_x95,88
x12_x15_x9,151
x313_x258_x7,39
x158_x203_x80,53
x183_x17_x170,60
x8_x9_x105,131
x10_x11_x1,95
x24_x54_x52,71
x114_x25_x7,98
x95_x96_x18,113
x400_x153_x208,10
x137_x114_x25,65
x142_x206_x24,62
x387_x388_x168,1
x105_x96_x170,84
x5_x33_x34,54
x25_x16_x17,109
x338_x25_x30,3
x163_x186_x192,81
x324_x313_x258,20
x32_x12_x15,66
x149_x392_x356,1
x15_x95_x146,54
x154_x186_x32,55
x10_x12_x89,29
x83_x59_x60,135
x16_x31_x32,236
x7_x30_x123,198
x388_x168_x158,1
x29_x11_x3,53
x356_x393_x394,1
x199_x199_x142,104
x14_x13_x30,86
x153_x154_x186,19
x399_x400_x153,11
x142_x101_x95,16
x57_x30_x62,7
x170_x14_x15,86
x83_x56_x57,130
x11_x1_x2,71
x16_x31_x125,131
x55_x56_x82,109
x56_x57_x30,28
x39_x386_x387,1
x72_x53_x115,6
x80_x42_x43,11
x123_x74_x163,84
x3_x66_x176,112
x13_x7_x16,150
x8_x137_x114,68
x8_x9_x12,229
x390_x132_x133,8
x30_x62_x197,43
x125_x15_x9,97
x12_x15_x14,182
x182_x197_x208,24
x199_x199_x199,124
x8_x9_x11,227
x31_x125_x13,143
x61_x123_x72,28
x146_x125_x15,49
x10_x12_x15,180
x167_x10_x10,142
x57_x16_x176,12
x10_x12_x13,241
x176_x163_x186,107
x101_x5_x33,18
x199_x142_x25,129
x186_x153_x154,42
x102_x39_x386,2
x354_x145_x146,3
x74_x158_x53,82
x170_x83_x56,13
x3_x66_x31,85
x163_x121_x122,64
x15_x83_x59,47
x9_x55_x224,8
x4_x5_x33,71
x22_x6_x8,108
x12_x13_x8,182
x101_x95_x353,15
x48_x20_x6,44
x55_x224_x225,20
x8_x95_x96,99
x9_x55_x56,141
x146_x32_x12,71
x389_x390_x132,2
x9_x10_x11,197
x24_x206_x123,64
x43_x37_x30,13
x52_x181_x142,87
x12_x15_x83,41
x33_x34_x191,18
x95_x96_x191,30
x31_x32_x324,2
x8_x5_x1,96
x28_x4_x5,7
x7_x8_x83,158
x395_x396_x133,2
x56_x57_x16,47
x105_x154_x121,54
x208_x203_x139,19
x12_x15_x95,65
x53_x101_x5,47
x30_x123_x74,126
x12_x15_x5,120
x73_x124_x125,31
x13_x30_x24,89
x167_x12_x15,49
x206_x24_x206,61
x12_x183_x301,9
x125_x15_x14,64
x14_x13_x16,123
x1_x2_x3,168
x142_x25_x30,69
x398_x269_x167,5
x125_x50_x391,1
x136_x15_x5,39
x219_x20_x6,33
x113_x20_x4,52
x84_x85_x219,16
x178_x59_x60,43
x18_x8_x5,83
x354_x145_x96,5
x96_x122_x411,7
x101_x5_x38,8
x9_x105_x146,101
x217_x89_x87,8
x207_x199_x142,110
x8_x83_x56,123
x211_x280_x3,15
x59_x60_x66,36
x6_x30_x123,60
x176_x158_x181,122
x145_x96_x122,4
x56_x219_x20,42
x38_x39_x182,6
x281_x34_x18,31
x59_x281_x34,33
x54_x17_x122,53
x196_x60_x6,18
x32_x12_x89,11
x124_x192_x1,61
x34_x18_x7,69
x85_x219_x20,17
x410_x354_x145,4
x15_x95_x209,10
x39_x182_x80,5
x190_x52_x73,4
x60_x66_x31,35
x5_x42_x274,10
x125_x15_x137,29
x409_x36_x190,2
x10_x55_x211,48
x52_x73_x74,116
x17_x122_x24,95
x95_x146_x178,26
x216_x190_x410,2
x190_x410_x354,3
x66_x17_x18,75
x167_x10_x12,106
x30_x123_x124,108
x146_x178_x59,27
x309_x216_x190,2
x122_x24_x206,64
x181_x182_x167,62
x105_x146_x32,92
x57_x7_x84,36
x211_x217_x89,8
x20_x4_x9,42
x36_x190_x52,3
x9_x55_x211,31
x274_x409_x36,1
x14_x113_x20,64
x176_x121_x191,134
x55_x59_x281,45
x21_x58_x136,22
x18_x7_x16,169
x58_x136_x15,29
x13_x8_x83,46
x121_x191_x17,99
x158_x53_x101,55
x4_x9_x12,58
x89_x87_x60,38
x3_x66_x17,114
x72_x73_x124,35
x158_x181_x182,80
x55_x211_x280,16
x280_x3_x6,11
x17_x122_x62,40
x125_x23_x62,33
x143_x74_x309,1
x55_x56_x219,41
x95_x209_x196,22
x42_x274_x409,1
x25_x30_x24,103
x23_x62_x63,55
x5_x21_x58,36
x5_x38_x39,11
x30_x123_x72,135
x176_x158_x73,127
x15_x137_x143,23
x209_x196_x60,50
x10_x12_x23,74
x72_x53_x54,55
x55_x211_x217,26
x57_x8_x5,28
x74_x309_x216,3
x12_x89_x87,38
x82_x14_x113,14
x87_x60_x6,120
x192_x1_x2,59
x6_x8_x14,161
x7_x407_x144,18
x25_x7_x407,11
x301_x430_x369,1
x123_x131_x432,7
x131_x432_x399,3
x25_x16_x301,2
x348_x431_x122,5
x431_x122_x123,5
x267_x268_x434,2
x100_x25_x16,9
x327_x385_x100,1
x16_x301_x430,3
x392_x132_x383,4
x375_x25_x7,10
x347_x348_x431,2
x399_x327_x385,2
x277_x278_x121,2
x144_x392_x132,10
x430_x369_x347,2
x369_x347_x348,1
x434_x268_x375,5
x65_x65_x22,143
x271_x277_x278,2
x65_x22_x429,39
x433_x267_x268,9
x125_x271_x277,1
x407_x144_x392,9
x132_x383_x140,5
x21_x65_x65,199
x124_x125_x271,2
x22_x429_x399,7
x268_x434_x268,11
x429_x399_x327,6
x432_x399_x433,7
x399_x433_x267,12
x268_x375_x25,15
x385_x100_x25,6
x278_x121_x122,1
x138_x167_x355,14
x260_x461_x462,1
x293_x322_x32,3
x460_x260_x461,3
x34_x460_x260,1
x32_x26_x138,14
x142_x206_x62,36
x206_x62_x139,38
x112_x23_x207,7
x143_x72_x201,1
x201_x293_x322,2
x322_x32_x26,1
x393_x151_x380,1
x65_x68_x34,36
x462_x112_x23,9
x356_x393_x151,2
x72_x201_x293,1
x68_x34_x460,1
x461_x462_x112,1
x21_x65_x68,113
x26_x138_x167,40
x167_x355_x356,6
x355_x356_x393,2
x372_x268_x375,16
x53_x101_x95,25
x58_x29_x26,8
x101_x95_x154,22
x26_x114_x206,24
x336_x466_x367,4
x208_x53_x101,32
x137_x114_x206,16
x206_x336_x466,5
x101_x137_x114,26
x376_x319_x208,1
x153_x146_x153,31
x114_x206_x24,23
x65_x58_x29,55
x367_x162_x376,1
x95_x154_x186,40
x154_x186_x153,23
x466_x367_x162,1
x268_x375_x206,4
x319_x208_x53,1
x162_x376_x319,4
x375_x206_x336,1
x206_x372_x268,4
x114_x206_x372,13
x29_x26_x114,4
x21_x65_x58,138
x122_x207_x182,22
x7_x45_x46,49
x131_x170_x5,45
x4_x5_x1,122
x192_x3_x4,148
x170_x14_x23,26
x143_x124_x192,5
x203_x80_x3,108
x8_x137_x143,32
x14_x23_x62,39
x23_x123_x131,32
x191_x31_x192,48
x80_x3_x61,49
x68_x34_x432,4
x131_x18_x16,83
x123_x72_x203,46
x113_x20_x6,62
x18_x16_x176,147
x190_x17_x170,5
x1_x136_x113,14
x432_x449_x398,7
x17_x122_x207,78
x17_x170_x14,91
x7_x7_x45,52
x72_x203_x80,35
x123_x131_x18,151
x136_x113_x20,11
x398_x375_x25,8
x137_x143_x124,31
x46_x190_x17,7
x45_x46_x190,7
x62_x473_x356,4
x61_x123_x124,28
x449_x398_x375,14
x23_x62_x473,6
x6_x30_x24,85
x473_x356_x130,7
x123_x131_x170,58
x136_x23_x123,2
x121_x191_x52,86
x121_x191_x31,60
x34_x432_x449,1
x20_x6_x30,31
x349_x354_x392,2
x268_x340_x199,42
x381_x400_x125,5
x386_x268_x340,40
x470_x135_x69,41
x15_x137_x479,15
x144_x383_x140,5
x199_x198_x124,86
x199_x199_x198,104
x478_x340_x199,37
x167_x105_x146,68
x142_x25_x407,9
x69_x65_x22,35
x315_x209_x196,37
x234_x79_x167,37
x167_x355_x470,53
x80_x1_x315,42
x15_x5_x1,86
x114_x101_x5,51
x410_x354_x112,12
x37_x16_x410,7
x181_x199_x142,94
x1_x29_x105,42
x98_x114_x101,39
x271_x248_x177,6
x98_x138_x167,40
x199_x142_x206,100
x29_x105_x208,39
x146_x192_x1,56
x105_x208_x203,77
x105_x209_x474,37
x119_x433_x267,4
x12_x15_x137,31
x392_x119_x433,4
x340_x199_x199,40
x400_x390_x119,6
x383_x140_x142,7
x267_x381_x400,5
x200_x439_x476,40
x340_x199_x182,40
x1_x315_x209,37
x354_x392_x119,3
x140_x199_x199,66
x119_x349_x354,5
x1_x98_x140,40
x137_x479_x373,20
x5_x1_x315,53
x199_x200_x439,39
x208_x203_x80,37
x207_x199_x386,46
x105_x146_x192,63
x79_x167_x105,42
x46_x37_x16,8
x199_x386_x268,40
x355_x470_x135,38
x198_x124_x192,80
x177_x10_x12,10
x60_x4_x5,99
x65_x22_x290,5
x1_x315_x208,43
x1_x98_x138,43
x192_x1_x29,49
x439_x476_x477,37
x315_x208_x181,37
x208_x181_x199,60
x22_x290_x46,5
x477_x478_x340,37
x390_x119_x349,7
x192_x1_x98,38
x1_x98_x114,52
x290_x46_x37,28
x183_x17_x432,11
x199_x199_x200,37
x400_x125_x271,1
x476_x477_x478,37
x354_x112_x183,9
x196_x60_x4,42
x199_x199_x386,37
x5_x1_x98,46
x135_x69_x65,40
x125_x271_x248,2
x432_x399_x400,8
x399_x400_x390,7
x373_x382_x144,7
x475_x234_x79,37
x112_x183_x17,8
x182_x167_x355,38
x98_x140_x199,39
x206_x207_x199,107
x167_x105_x209,43
x138_x167_x105,58
x474_x475_x234,37
x479_x373_x382,10
x17_x432_x399,9
x16_x410_x354,12
x209_x474_x475,37
x433_x267_x381,4
x203_x80_x1,46
x248_x177_x10,35
x58_x98_x437,1
x485_x486_x461,1
x65_x58_x98,25
x142_x101_x137,23
x8_x137_x138,56
x268_x269_x139,8
x140_x142_x101,39
x54_x52_x203,29
x386_x373_x141,7
x226_x24_x54,6
x101_x137_x140,18
x98_x437_x485,1
x167_x12_x89,1
x137_x140_x386,12
x486_x461_x268,1
x140_x386_x373,5
x89_x238_x236,1
x269_x139_x140,8
x138_x167_x12,33
x238_x236_x216,1
x137_x138_x167,49
x216_x226_x24,4
x12_x89_x238,2
x373_x141_x8,12
x437_x485_x486,1
x236_x216_x226,1
x141_x8_x137,21
x52_x203_x63,29
x461_x268_x269,2
x318_x293_x278,1
x272_x342_x493,1
x302_x250_x161,1
x161_x114_x101,28
x186_x161_x114,29
x483_x272_x342,4
x114_x415_x494,1
x255_x296_x492,1
x250_x161_x114,3
x101_x95_x96,21
x493_x302_x250,2
x429_x399_x431,5
x131_x483_x272,1
x399_x431_x191,12
x114_x101_x95,28
x494_x360_x120,1
x278_x186_x161,3
x415_x494_x360,1
x342_x493_x302,1
x383_x318_x293,1
x492_x144_x383,1
x161_x114_x415,1
x431_x191_x255,1
x144_x383_x318,2
x191_x255_x296,2
x123_x131_x483,3
x360_x120_x163,1
x296_x492_x144,2
x293_x278_x186,2
x17_x170_x137,26
x433_x53_x115,7
x463_x119_x349,3
x373_x135_x102,2
x479_x373_x135,4
x199_x182_x197,20
x197_x169_x94,1
x135_x102_x100,2
x499_x141_x407,2
x144_x383_x479,3
x10_x26_x140,33
x32_x105_x353,9
x146_x32_x105,27
x159_x498_x499,1
x115_x488_x497,2
x495_x496_x389,1
x498_x499_x141,2
x26_x140_x199,27
x354_x112_x134,9
x102_x100_x25,6
x95_x159_x498,1
x389_x32_x10,1
x349_x354_x112,3
x458_x177_x105,2
x383_x479_x373,7
x65_x107_x108,16
x105_x353_x358,4
x182_x197_x169,4
x107_x108_x495,1
x112_x134_x449,5
x140_x199_x182,33
x177_x105_x146,5
x53_x115_x488,1
x358_x433_x53,3
x497_x136_x15,2
x488_x497_x136,4
x449_x370_x458,3
x141_x407_x144,8
x496_x389_x32,1
x136_x15_x95,5
x134_x449_x370,2
x353_x358_x433,5
x32_x10_x26,20
x169_x94_x463,1
x94_x463_x119,2
x15_x95_x159,3
x407_x144_x383,7
x370_x458_x177,1
x108_x495_x496,1
x207_x386_x381,7
x116_x141_x407,9
x349_x506_x130,3
x407_x399_x400,15
x400_x125_x13,6
x355_x119_x431,7
x118_x397_x450,11
x30_x207_x386,13
x65_x22_x4,88
x22_x4_x9,52
x381_x349_x506,1
x9_x355_x119,7
x141_x30_x207,7
x386_x381_x349,5
x119_x431_x170,6
x170_x14_x113,8
x141_x407_x399,6
x131_x170_x14,51
x400_x125_x134,2
x397_x450_x141,8
x399_x400_x125,7
x506_x130_x131,4
x125_x134_x116,10
x7_x7_x407,33
x4_x9_x355,4
x134_x116_x141,13
x431_x170_x118,6
x450_x141_x30,5
x170_x118_x397,7
x130_x131_x170,7
x7_x407_x399,18
x99_x250_x161,1
x15_x118_x132,17
x208_x53_x54,28
x161_x138_x63,23
x508_x284_x49,2
x113_x507_x326,4
x263_x141_x407,7
x170_x9_x12,92
x96_x460_x46,2
x49_x9_x10,7
x407_x508_x284,1
x132_x145_x96,6
x141_x407_x508,1
x138_x63_x113,3
x54_x410_x263,8
x250_x161_x138,3
x12_x15_x118,30
x63_x113_x507,1
x153_x208_x53,28
x284_x49_x95,4
x118_x132_x145,8
x22_x61_x411,9
x53_x54_x410,2
x410_x263_x141,14
x49_x95_x96,6
x507_x326_x400,2
x95_x96_x460,2
x9_x12_x113,42
x460_x46_x49,5
x326_x400_x153,2
x65_x22_x61,43
x145_x96_x170,5
x61_x411_x99,4
x46_x49_x9,8
x411_x99_x250,3
x65_x70_x79,29
