x_ngram,file_count
x361_x315_x96,1
x96_x18_x7,1
x11_x38_x39,29
x15_x5_x21,3
x23_x24_x101,8
x14_x23_x24,8
x32_x12_x15,14
x15_x14_x23,2
x9_x11_x21,12
x139_x138_x80,4
x62_x139_x138,4
x138_x80_x3,4
x13_x8_x137,1
x121_x170_x9,4
x163_x121_x170,4
x9_x12_x113,1
x8_x5_x21,1
x50_x46_x49,3
x14_x50_x46,3
x15_x14_x50,1
x49_x9_x11,1
x46_x49_x9,1
x3_x429_x488,1
x11_x3_x429,1
x246_x374_x24,1
x24_x25_x7,1
x374_x24_x25,1
x507_x246_x374,1
x15_x5_x33,2
x5_x33_x168,2
x80_x3_x64,2
x11_x1_x2,4
x358_x327_x253,1
x327_x253_x6,1
x163_x163_x163,2
x163_x75_x302,1
x302_x78_x253,1
x78_x253_x6,2
x75_x302_x78,1
x28_x6_x7,3
x431_x18_x8,1
x18_x8_x14,2
x119_x431_x18,1
x456_x457_x6,1
x449_x456_x457,1
x137_x138_x167,3
x40_x28_x6,2
x181_x199_x40,1
x208_x181_x199,1
x73_x124_x153,1
x199_x40_x28,1
x153_x208_x181,1
x124_x153_x208,1
x9_x11_x33,3
x114_x101_x5,4
x25_x8_x14,4
x100_x25_x8,4
x153_x154_x163,1
x154_x163_x163,1
x153_x146_x153,1
x121_x18_x7,1
x522_x153_x146,1
x146_x153_x154,1
x25_x7_x30,1
x80_x3_x4,3
x65_x22_x6,1
x65_x65_x22,1
x65_x65_x65,1
x131_x18_x8,11
x143_x131_x18,11
x16_x17_x18,1
x17_x18_x7,1
x18_x16_x17,1
x68_x78_x253,1
x139_x114_x25,4
x29_x11_x21,1
x10_x11_x303,1
x11_x303_x304,1
x192_x3_x6,1
x361_x136_x13,1
x9_x11_x352,4
x8_x14_x50,2
x49_x14_x13,2
x46_x49_x14,2
x20_x6_x30,5
x197_x96_x170,3
x23_x62_x197,2
x62_x197_x96,2
x96_x170_x9,3
x75_x76_x22,1
x76_x22_x6,2
x300_x10_x10,1
x3_x61_x62,1
x11_x3_x61,2
x61_x62_x80,1
x169_x430_x467,1
x145_x169_x430,1
x55_x59_x234,1
x59_x234_x79,1
x197_x146_x125,1
x234_x79_x197,1
x79_x197_x146,1
x146_x125_x15,1
x1_x136_x23,1
x78_x76_x22,1
x78_x76_x58,1
x58_x136_x134,1
x134_x488_x457,1
x132_x145_x154,1
x158_x181_x40,1
x145_x154_x163,1
x136_x134_x488,1
x181_x40_x41,1
x154_x163_x158,1
x488_x457_x6,1
x163_x158_x181,2
x40_x41_x68,1
x76_x58_x136,1
x68_x78_x76,1
x41_x68_x78,1
x11_x352_x369,1
x369_x347_x396,1
x347_x396_x368,1
x352_x369_x347,1
x11_x352_x467,4
x467_x465_x22,1
x191_x301_x76,1
x301_x76_x107,1
x17_x191_x301,1
x76_x107_x467,1
x107_x467_x465,1
x465_x22_x6,1
x11_x38_x81,3
x649_x511_x63,1
x484_x649_x511,1
x63_x13_x7,1
x18_x16_x301,1
x301_x302_x484,1
x511_x63_x13,1
x302_x484_x649,1
x16_x301_x302,1
x61_x24_x25,1
x11_x33_x78,2
x10_x11_x33,1
x170_x14_x13,1
x207_x40_x28,1
x137_x138_x197,1
x138_x197_x96,1
x158_x53_x25,1
x103_x102_x100,1
x25_x30_x24,1
x30_x24_x103,1
x102_x100_x25,1
x53_x25_x30,1
x24_x103_x102,1
x199_x198_x72,1
x121_x191_x176,1
x176_x163_x195,1
x16_x176_x121,1
x191_x176_x163,1
x67_x328_x100,1
x72_x67_x328,1
x176_x121_x191,1
x195_x438_x285,1
x163_x195_x438,1
x438_x285_x163,1
x158_x181_x199,1
x103_x106_x34,1
x328_x100_x103,1
x285_x163_x163,1
x181_x199_x198,1
x163_x163_x158,1
x198_x72_x67,1
x106_x34_x18,1
x100_x103_x106,1
x33_x168_x75,1
x38_x100_x101,1
x100_x101_x5,1
x18_x7_x8,1
x280_x3_x6,1
x502_x280_x3,1
x13_x7_x19,1
x33_x34_x170,1
x11_x33_x34,1
