x_ngram,file_count
x220_x221_x216,14
x15_x14_x15,1072
x59_x174_x29,640
x64_x69_x65,420
x17_x191_x176,498
x51_x46_x37,192
x35_x254_x243,72
x30_x207_x199,917
x29_x10_x55,239
x54_x17_x18,506
x167_x10_x12,630
x17_x170_x14,800
x69_x22_x6,730
x24_x54_x31,170
x12_x23_x207,297
x9_x105_x215,64
x47_x36_x190,157
x16_x52_x181,407
x15_x9_x10,1222
x146_x32_x11,487
x105_x146_x32,835
x59_x97_x239,389
x36_x37_x7,1139
x3_x64_x20,740
x30_x207_x198,462
x105_x208_x53,95
x95_x208_x181,115
x2_x21_x65,677
x10_x105_x96,792
x104_x29_x10,460
x11_x3_x66,900
x12_x13_x45,317
x95_x96_x170,746
x255_x196_x60,207
x175_x173_x37,661
x59_x174_x2,651
x224_x225_x18,306
x47_x36_x37,994
x95_x154_x186,442
x4_x95_x208,7
x9_x105_x96,757
x10_x26_x114,310
x20_x6_x19,683
x55_x59_x97,793
x31_x125_x15,735
x57_x8_x14,460
x64_x20_x4,687
x75_x76_x22,337
x14_x113_x20,508
x6_x8_x9,1357
x17_x171_x85,26
x12_x13_x16,1009
x30_x24_x206,716
x47_x36_x226,61
x248_x249_x13,268
x13_x247_x248,146
x7_x30_x24,1061
x10_x55_x175,648
x9_x12_x23,394
x94_x136_x15,69
x13_x8_x83,612
x125_x13_x45,12
x208_x181_x142,228
x89_x85_x57,297
x76_x22_x64,257
x124_x125_x15,74
x50_x46_x226,5
x232_x233_x37,1
x31_x125_x183,208
x11_x1_x136,542
x6_x16_x17,637
x246_x135_x20,196
x29_x10_x12,195
x31_x32_x10,1339
x6_x7_x19,610
x82_x5_x3,392
x137_x138_x63,300
x57_x8_x9,519
x13_x16_x176,504
x11_x21_x65,1020
x15_x9_x26,182
x20_x64_x20,556
x15_x137_x140,262
x64_x20_x6,830
x158_x53_x25,430
x224_x236_x216,80
x59_x97_x22,770
x57_x7_x7,844
x15_x14_x183,604
x55_x224_x252,119
x14_x15_x9,1141
x55_x56_x219,267
x12_x13_x7,1415
x8_x137_x138,598
x235_x43_x37,150
x83_x224_x225,41
x15_x95_x154,532
x10_x11_x3,1413
x89_x172_x173,93
x2_x1_x2,968
x15_x83_x56,291
x25_x8_x14,283
x154_x121_x18,593
x12_x113_x69,243
x174_x2_x1,383
x176_x163_x163,995
x206_x24_x101,184
x82_x14_x13,595
x146_x125_x113,6
x59_x60_x4,860
x137_x140_x199,408
x8_x5_x3,1341
x19_x106_x34,75
x163_x158_x203,475
x5_x21_x22,915
x36_x37_x8,803
x55_x211_x217,247
x216_x49_x14,19
x64_x20_x66,101
x36_x190_x31,224
x191_x176_x121,334
x206_x207_x199,260
x37_x8_x83,128
x176_x158_x53,237
x9_x105_x208,488
x44_x227_x43,263
x63_x15_x9,350
x207_x142_x25,736
x175_x218_x214,99
x19_x227_x43,566
x13_x16_x31,1016
x11_x42_x242,167
x20_x64_x69,339
x31_x32_x105,210
x55_x175_x222,78
x183_x31_x153,178
x207_x182_x251,36
x113_x20_x4,357
x8_x83_x224,64
x31_x32_x11,799
x181_x142_x25,320
x36_x37_x16,269
x113_x69_x65,137
x178_x59_x60,535
x138_x167_x10,650
x69_x22_x4,440
x60_x6_x8,972
x237_x31_x125,131
x52_x53_x25,421
x64_x69_x22,661
x105_x96_x18,992
x174_x29_x10,218
x203_x167_x12,368
x7_x16_x255,208
x154_x163_x163,628
x78_x94_x136,19
x228_x229_x230,61
x114_x206_x24,42
x9_x12_x13,1261
x9_x35_x36,898
x224_x225_x170,57
x20_x64_x104,133
x17_x18_x16,882
x82_x9_x12,301
x32_x10_x11,824
x190_x31_x125,203
x238_x225_x170,4
x9_x10_x12,1233
x131_x170_x9,413
x10_x10_x55,944
x13_x8_x9,1239
x6_x7_x8,1384
x153_x146_x32,249
x96_x18_x8,693
x21_x22_x64,383
x39_x142_x25,107
x58_x29_x10,529
x56_x219_x20,252
x35_x36_x37,1059
x103_x20_x6,125
x4_x5_x3,1290
x22_x64_x20,629
x4_x14_x13,1014
x207_x199_x199,653
x15_x9_x12,1100
x4_x47_x36,546
x3_x6_x8,1347
x163_x163_x158,892
x84_x85_x82,208
x2_x42_x43,827
x229_x230_x49,84
x19_x102_x39,36
x170_x9_x55,219
x96_x170_x14,515
x171_x85_x57,28
x250_x153_x146,18
x7_x19_x20,843
x124_x161_x140,218
x56_x57_x7,826
x25_x7_x7,1239
x30_x24_x54,417
x26_x114_x206,51
x167_x12_x13,557
x7_x84_x85,455
x30_x62_x167,1178
x36_x49_x14,572
x65_x22_x66,201
x30_x24_x101,744
x146_x32_x105,305
x227_x43_x37,821
x182_x63_x15,143
x23_x207_x199,247
x170_x14_x13,815
x173_x37_x7,681
x10_x105_x154,535
x239_x43_x49,531
x233_x37_x7,128
x207_x199_x198,486
x17_x191_x31,539
x7_x19_x69,678
x113_x20_x6,611
x9_x11_x1,1072
x43_x190_x31,280
x186_x125_x13,383
x88_x240_x214,98
x24_x206_x24,332
x97_x239_x43,403
x23_x207_x198,46
x234_x81_x235,6
x85_x82_x14,152
x19_x20_x6,906
x54_x52_x53,77
x49_x14_x13,747
x170_x137_x138,27
x19_x69_x22,685
x6_x7_x16,945
x105_x146_x153,211
x32_x105_x96,347
x225_x170_x137,1
x142_x54_x17,349
x102_x79_x63,3
x15_x47_x36,602
x20_x4_x5,666
x170_x95_x146,421
x20_x66_x176,43
x146_x153_x146,144
x22_x4_x5,873
x24_x54_x17,338
x173_x44_x227,41
x4_x5_x21,931
x4_x9_x105,200
x20_x6_x8,701
x20_x4_x95,62
x223_x3_x6,167
x32_x10_x10,1324
x47_x228_x229,30
x20_x4_x9,544
x5_x3_x4,1136
x211_x217_x13,239
x8_x47_x36,904
x199_x182_x167,879
x254_x243_x76,50
x37_x16_x31,300
x9_x12_x89,545
x21_x22_x4,850
x60_x6_x7,1213
x69_x65_x65,412
x222_x223_x3,21
x153_x154_x121,232
x8_x5_x21,795
x13_x30_x207,346
x24_x101_x9,746
x21_x65_x22,996
x7_x84_x172,286
x225_x170_x9,11
x85_x57_x7,527
x198_x124_x125,138
x15_x14_x113,346
x56_x57_x8,627
x236_x216_x49,8
x49_x137_x138,157
x6_x19_x20,806
x31_x147_x36,289
x10_x12_x113,564
x142_x101_x9,588
x16_x17_x170,1043
x19_x20_x4,622
x14_x89_x85,159
x4_x14_x15,881
x8_x95_x146,750
x96_x170_x9,765
x240_x214_x4,139
x47_x36_x49,519
x4_x9_x12,792
x65_x22_x6,1130
x163_x163_x186,936
x7_x8_x137,892
x244_x240_x214,27
x170_x5_x3,506
x186_x32_x105,155
x5_x3_x6,1395
x16_x31_x192,345
x175_x220_x221,14
x12_x89_x85,273
x84_x172_x173,332
x32_x12_x13,901
x213_x214_x6,182
x125_x13_x8,541
x49_x5_x3,721
x42_x242_x243,98
x182_x167_x10,981
x56_x237_x31,213
x191_x176_x163,446
x13_x16_x17,731
x176_x186_x125,524
x214_x6_x7,600
x224_x252_x76,45
x10_x10_x105,765
x10_x26_x138,233
x7_x16_x176,1276
x17_x170_x9,959
x83_x59_x174,334
x13_x84_x85,174
x7_x7_x16,1397
x13_x16_x52,224
x55_x224_x236,73
x101_x9_x10,832
x9_x12_x15,1204
x173_x49_x14,216
x17_x18_x7,1145
x46_x226_x207,9
x45_x46_x37,679
x22_x6_x16,353
x56_x82_x47,245
x57_x8_x83,193
x16_x176_x163,1148
x186_x32_x10,1155
x12_x13_x30,509
x13_x7_x84,395
x95_x146_x125,426
x11_x3_x64,766
x15_x14_x13,1178
x3_x66_x52,147
x17_x191_x17,602
x16_x255_x196,168
x191_x31_x32,476
x16_x31_x178,407
x10_x55_x231,143
x9_x26_x114,333
x56_x82_x5,437
x207_x182_x63,234
x17_x170_x5,366
x19_x104_x2,407
x12_x113_x20,553
x43_x49_x14,614
x87_x97_x68,102
x65_x68_x78,355
x95_x146_x32,795
x15_x47_x228,72
x170_x9_x10,1021
x182_x251_x36,58
x104_x136_x183,7
x252_x76_x65,15
x16_x176_x186,1110
x9_x26_x140,361
x10_x35_x36,963
x175_x173_x49,303
x21_x22_x6,1252
x114_x101_x14,116
x7_x7_x19,1005
x30_x207_x142,783
x32_x55_x56,292
x125_x23_x24,40
x84_x87_x97,323
x14_x15_x47,487
x46_x37_x7,775
x9_x11_x42,1072
x32_x11_x42,510
x227_x43_x44,169
x54_x31_x125,51
x13_x8_x5,869
x183_x176_x186,388
x37_x7_x8,1161
x9_x10_x55,1169
x18_x8_x9,1018
x7_x7_x30,1332
x10_x55_x224,435
x59_x245_x246,35
x252_x253_x6,84
x225_x18_x7,286
x226_x207_x182,72
x191_x17_x18,582
x8_x137_x143,166
x181_x142_x103,3
x62_x167_x12,487
x37_x7_x16,666
x82_x47_x36,237
x136_x183_x176,45
x182_x167_x35,56
x55_x59_x88,889
x36_x49_x95,60
x31_x178_x56,203
x241_x43_x37,283
x44_x20_x6,311
x10_x55_x59,1159
x125_x183_x176,145
x25_x8_x9,644
x83_x175_x173,435
x1_x136_x15,548
x247_x248_x249,273
x14_x15_x137,449
x56_x82_x9,391
x8_x14_x89,284
x173_x49_x47,139
x7_x19_x106,180
x55_x175_x218,159
x13_x8_x47,508
x22_x6_x19,338
x1_x2_x21,969
x175_x173_x44,82
x176_x186_x32,1108
x131_x191_x176,100
x207_x182_x167,483
x32_x10_x55,968
x15_x5_x3,1035
x19_x20_x64,400
x12_x13_x247,223
x19_x106_x250,94
x14_x15_x95,724
x12_x15_x9,1197
x24_x25_x7,1009
x19_x69_x65,381
x6_x30_x62,476
x35_x36_x190,243
x17_x18_x8,976
x183_x17_x170,485
x8_x9_x105,1047
x8_x9_x26,556
x32_x11_x21,280
x17_x170_x95,533
x24_x54_x52,97
x114_x25_x7,773
x88_x43_x37,1060
x140_x199_x199,416
x218_x214_x4,15
x69_x58_x29,134
x8_x9_x55,933
x183_x17_x18,669
x9_x12_x113,475
x123_x124_x161,15
x84_x238_x225,28
x123_x124_x32,692
x46_x37_x16,43
x105_x146_x125,391
x1_x2_x1,971
x170_x9_x12,769
x18_x8_x14,642
x105_x96_x170,585
x18_x16_x31,548
x12_x13_x84,216
x59_x88_x43,912
x6_x8_x5,1173
x36_x49_x47,365
x25_x16_x17,321
x62_x167_x10,1143
x231_x232_x233,4
x15_x9_x11,950
x104_x136_x15,63
x9_x35_x254,70
x49_x95_x96,63
x32_x12_x15,633
x65_x65_x22,978
x31_x125_x23,214
x199_x199_x182,623
x253_x6_x7,861
x96_x18_x16,320
x154_x186_x32,657
x7_x8_x95,1005
x10_x12_x89,429
x3_x6_x30,570
x124_x32_x10,947
x114_x206_x207,13
x59_x60_x6,1065
x46_x37_x8,360
x101_x9_x12,498
x198_x124_x32,475
x12_x89_x172,76
x6_x7_x30,897
x16_x31_x32,1307
x16_x17_x171,47
x83_x59_x60,919
x3_x4_x9,1012
x7_x30_x123,1004
x207_x198_x72,133
x1_x2_x42,802
x20_x4_x47,76
x25_x30_x207,214
x105_x154_x163,545
x37_x8_x5,665
x7_x16_x31,1321
x31_x178_x175,118
x163_x163_x163,1006
x163_x121_x18,1022
x55_x59_x60,1077
x199_x199_x142,676
x199_x142_x101,490
x32_x10_x12,634
x12_x50_x46,296
x30_x207_x182,763
x243_x244_x240,22
x85_x57_x8,234
x95_x215_x216,66
x167_x10_x55,755
x154_x163_x186,446
x125_x183_x17,127
x46_x49_x5,184
x199_x182_x251,28
x176_x163_x121,826
x55_x175_x220,80
x31_x32_x55,345
x16_x17_x18,1152
x16_x17_x191,761
x31_x32_x12,777
x11_x3_x4,1326
x142_x25_x7,839
x25_x7_x16,662
x105_x215_x216,107
x43_x44_x20,348
x170_x14_x15,758
x56_x57_x19,109
x83_x56_x57,547
x215_x216_x51,2
x11_x1_x2,924
x68_x78_x94,103
x147_x36_x49,89
x192_x21_x22,286
x106_x250_x153,1
x16_x31_x125,948
x178_x56_x57,268
x26_x138_x167,408
x55_x56_x82,613
x123_x131_x191,113
x32_x105_x154,105
x6_x8_x14,1052
x7_x45_x256,45
x55_x59_x245,29
x147_x36_x37,342
x97_x22_x6,704
x190_x31_x147,162
x7_x45_x46,612
x30_x24_x25,1018
x24_x25_x8,529
x18_x8_x5,349
x240_x241_x43,258
x55_x59_x174,729
x7_x30_x62,1167
x49_x9_x10,219
x208_x53_x25,132
x3_x61_x24,263
x10_x10_x12,1399
x199_x198_x124,386
x42_x43_x190,468
x20_x6_x7,1011
x8_x83_x56,567
x13_x7_x16,866
x8_x137_x114,653
x8_x9_x12,1288
x66_x176_x186,215
x137_x138_x167,437
x8_x83_x175,422
x3_x4_x14,985
x163_x163_x121,911
x7_x84_x238,38
x8_x14_x183,858
x23_x24_x54,49
x125_x15_x9,696
x69_x65_x22,440
x138_x63_x13,320
x49_x47_x36,443
x12_x15_x14,1149
x7_x19_x102,101
x215_x216_x37,392
x14_x13_x19,447
x142_x25_x16,184
x14_x13_x8,1258
x199_x199_x199,830
x113_x69_x22,260
x19_x104_x29,501
x31_x125_x13,936
x13_x84_x87,229
x7_x30_x207,1141
x20_x6_x16,224
x37_x8_x9,975
x10_x12_x15,1202
x167_x10_x10,1094
x42_x240_x241,206
x16_x176_x158,992
x175_x222_x223,38
x6_x16_x31,573
x198_x72_x203,171
x30_x123_x131,705
x10_x12_x13,1433
x15_x14_x23,487
x153_x96_x191,40
x173_x49_x137,13
x69_x22_x64,445
x42_x43_x44,308
x68_x34_x18,228
x6_x19_x69,412
x183_x31_x125,472
x199_x142_x25,685
x191_x31_x147,9
x186_x153_x154,447
x203_x63_x13,198
x14_x23_x207,238
x55_x56_x237,348
x34_x48_x69,32
x22_x4_x9,649
x24_x206_x207,275
x79_x63_x183,2
x9_x10_x105,763
x15_x5_x42,618
x55_x231_x232,4
x18_x7_x8,1030
x7_x7_x84,886
x13_x7_x45,173
x97_x68_x34,21
x53_x25_x7,662
x183_x176_x75,12
x83_x59_x88,727
x4_x14_x23,78
x30_x123_x124,690
x9_x35_x213,153
x13_x7_x30,750
x7_x7_x45,632
x104_x2_x3,368
x199_x182_x63,291
x13_x45_x46,348
x22_x6_x8,1139
x249_x13_x8,227
x12_x13_x8,1240
x136_x15_x14,425
x55_x224_x225,334
x8_x95_x96,855
x147_x36_x190,79
x9_x55_x56,627
x57_x7_x8,603
x8_x95_x215,44
x3_x4_x5,1313
x182_x167_x12,283
x146_x32_x12,598
x7_x16_x52,991
x9_x10_x11,1385
x48_x69_x22,39
x37_x8_x14,801
x52_x181_x142,281
x11_x21_x22,1197
x221_x216_x37,46
x3_x64_x69,510
x146_x32_x10,880
x84_x85_x57,459
x12_x15_x83,319
x140_x199_x182,294
x142_x25_x8,444
x256_x243_x76,20
x50_x46_x37,348
x63_x183_x17,67
x25_x7_x8,832
x245_x246_x135,46
x216_x37_x7,563
x35_x36_x49,578
x101_x14_x13,394
x251_x36_x190,15
x136_x15_x9,478
x10_x10_x35,929
x76_x65_x22,208
x170_x9_x105,486
x22_x4_x14,652
x56_x82_x83,40
x243_x76_x22,73
x60_x4_x14,547
x105_x154_x121,464
x142_x103_x20,37
x9_x55_x59,876
x5_x3_x61,235
x14_x13_x84,213
x64_x69_x239,158
x242_x243_x244,45
x224_x252_x253,96
x10_x55_x56,843
x31_x153_x96,214
x45_x256_x243,27
x61_x24_x25,262
x55_x175_x173,653
x22_x64_x69,485
x16_x176_x121,973
x55_x59_x234,487
x10_x12_x50,259
x55_x56_x57,836
x31_x178_x59,444
x36_x226_x207,98
x12_x15_x5,1003
x34_x18_x8,331
x72_x203_x167,724
x69_x239_x43,375
x125_x113_x69,16
x13_x19_x104,331
x9_x10_x26,331
x106_x34_x48,22
x49_x5_x42,368
x13_x30_x24,539
x135_x20_x4,3
x167_x12_x15,380
x172_x173_x37,360
x5_x42_x240,260
x217_x13_x7,206
x125_x15_x14,549
x14_x13_x16,764
x1_x2_x3,1127
x18_x16_x17,718
x10_x11_x21,1194
x178_x175_x173,167
x14_x183_x176,660
x142_x25_x30,247
x43_x37_x8,1042
x59_x88_x240,194
x14_x13_x7,1373
x258_x7_x7,815
x62_x63_x15,464
x8_x14_x113,558
x15_x9_x35,417
x5_x1_x2,1197
x176_x158_x181,519
x1_x29_x11,1105
x65_x65_x65,947
x7_x8_x47,695
x15_x5_x1,714
x113_x20_x64,246
x230_x37_x7,412
x37_x8_x47,522
x272_x273_x258,473
x9_x11_x21,1053
x10_x12_x271,81
x274_x223_x42,116
x213_x241_x240,92
x270_x230_x37,199
x146_x192_x1,460
x274_x275_x10,227
x271_x272_x273,37
x97_x239_x274,62
x2_x42_x274,292
x239_x274_x223,92
x274_x223_x3,137
x21_x239_x43,836
x273_x258_x7,591
x65_x65_x239,581
x65_x239_x274,77
x104_x2_x42,373
x241_x240_x241,189
x49_x5_x21,271
x113_x104_x2,408
x11_x21_x58,688
x223_x42_x274,91
x5_x21_x65,901
x105_x146_x192,673
x65_x239_x43,717
x181_x182_x167,669
x274_x276_x27,220
x27_x28_x6,304
x214_x6_x8,196
x42_x274_x276,116
x64_x227_x43,530
x12_x271_x272,33
x87_x97_x239,115
x192_x1_x29,318
x47_x213_x241,94
x21_x58_x29,547
x241_x270_x230,51
x239_x43_x37,1021
x11_x42_x240,487
x8_x47_x213,126
x5_x21_x239,500
x241_x240_x214,113
x183_x31_x32,666
x42_x274_x275,297
x29_x11_x3,982
x275_x10_x10,174
x240_x241_x240,271
x158_x181_x182,651
x28_x6_x8,215
x276_x27_x28,98
x240_x241_x270,56
x89_x87_x97,206
x21_x65_x65,945
x64_x20_x64,511
x3_x64_x227,356
x12_x89_x87,640
x14_x113_x104,334
x101_x95_x154,76
x4_x9_x11,974
x52_x73_x72,638
x60_x4_x83,124
x169_x253_x66,16
x30_x62_x251,27
x31_x32_x35,292
x192_x3_x4,378
x26_x140_x92,6
x84_x299_x280,22
x16_x17_x122,447
x253_x4_x9,247
x72_x181_x182,156
x66_x176_x121,168
x7_x247_x248,563
x6_x8_x47,284
x8_x83_x287,1
x131_x18_x7,849
x2_x33_x78,179
x26_x318_x293,15
x249_x13_x7,316
x121_x191_x176,441
x183_x301_x253,65
x124_x32_x26,107
x294_x273_x258,129
x17_x170_x47,74
x62_x139_x138,400
x18_x16_x176,773
x6_x16_x176,757
x22_x4_x47,148
x101_x5_x1,40
x95_x209_x296,30
x74_x186_x153,54
x14_x23_x24,508
x59_x60_x290,144
x174_x2_x3,495
x26_x143_x131,149
x74_x158_x203,508
x18_x8_x95,453
x84_x299_x300,25
x226_x24_x25,89
x275_x10_x105,98
x3_x4_x137,139
x18_x45_x46,43
x57_x7_x45,88
x207_x182_x139,490
x169_x253_x6,393
x6_x30_x207,408
x14_x183_x52,71
x183_x31_x147,114
x31_x153_x146,340
x279_x170_x9,43
x5_x38_x39,125
x80_x21_x22,173
x7_x8_x179,392
x124_x153_x208,30
x191_x31_x125,247
x253_x4_x14,242
x203_x139_x143,18
x84_x238_x236,4
x25_x7_x84,11
x180_x189_x180,126
x153_x154_x163,501
x168_x186_x192,101
x6_x16_x297,6
x72_x73_x72,196
x9_x105_x154,704
x136_x13_x8,448
x139_x138_x197,315
x224_x128_x73,2
x31_x153_x208,172
x173_x37_x16,177
x155_x156_x249,17
x24_x101_x47,32
x206_x123_x124,41
x227_x43_x190,49
x26_x138_x323,17
x36_x226_x24,64
x1_x295_x36,76
x84_x87_x174,167
x231_x91_x199,60
x199_x198_x74,523
x5_x33_x266,25
x192_x42_x43,367
x28_x6_x7,550
x137_x143_x291,1
x73_x72_x73,238
x56_x310_x207,100
x85_x82_x47,41
x60_x6_x84,366
x209_x296_x57,51
x122_x24_x206,126
x121_x170_x9,706
x11_x1_x295,39
x249_x15_x9,195
x163_x158_x73,854
x6_x84_x87,487
x39_x199_x182,232
x181_x198_x74,406
x253_x64_x20,127
x170_x95_x96,440
x82_x5_x33,20
x121_x191_x17,288
x9_x12_x183,643
x91_x199_x142,26
x181_x199_x182,340
x131_x191_x17,158
x7_x84_x87,957
x7_x84_x299,48
x186_x153_x208,94
x81_x41_x65,532
x253_x66_x31,45
x198_x131_x191,75
x163_x75_x94,36
x60_x61_x62,267
x183_x31_x192,277
x6_x19_x227,285
x72_x181_x199,180
x60_x6_x16,606
x73_x72_x53,110
x95_x169_x253,152
x57_x16_x31,153
x32_x11_x3,902
x25_x30_x62,219
x217_x13_x8,67
x136_x23_x207,2
x20_x4_x14,457
x49_x14_x15,465
x25_x7_x45,19
x95_x208_x203,254
x87_x60_x4,656
x197_x96_x170,29
x8_x83_x231,14
x167_x105_x96,55
x19_x106_x78,273
x53_x25_x16,301
x182_x197_x154,60
x18_x30_x123,459
x37_x16_x176,155
x12_x183_x17,523
x38_x81_x41,252
x76_x65_x65,377
x56_x219_x69,69
x274_x316_x15,293
x42_x43_x226,98
x10_x11_x38,653
x156_x249_x15,14
x88_x43_x190,135
x285_x309_x216,9
x55_x224_x285,139
x123_x72_x203,172
x17_x122_x24,340
x280_x1_x2,49
x8_x95_x169,194
x224_x285_x309,9
x158_x203_x80,136
x60_x66_x17,169
x8_x14_x271,119
x31_x161_x143,79
x82_x9_x10,114
x199_x182_x139,256
x43_x49_x47,277
x166_x294_x273,85
x63_x15_x95,159
x137_x114_x25,619
x183_x52_x53,57
x82_x14_x50,11
x71_x131_x18,90
x198_x131_x18,376
x55_x56_x310,170
x140_x92_x233,11
x137_x138_x80,396
x172_x173_x49,69
x124_x153_x154,155
x158_x73_x124,375
x298_x46_x37,134
x63_x13_x16,123
x158_x181_x198,391
x199_x199_x92,12
x78_x76_x22,622
x16_x52_x203,659
x18_x30_x62,245
x106_x34_x18,95
x137_x114_x101,310
x167_x26_x138,129
x150_x293_x279,17
x38_x39_x199,537
x55_x224_x128,24
x10_x105_x215,48
x57_x30_x24,98
x121_x122_x24,83
x140_x142_x25,328
x180_x319_x96,75
x292_x46_x37,40
x192_x1_x2,726
x96_x191_x17,174
x302_x78_x76,117
x56_x57_x30,164
x46_x190_x176,13
x10_x12_x183,534
x207_x182_x197,97
x176_x186_x192,252
x153_x169_x76,22
x5_x33_x168,189
x73_x74_x163,839
x203_x167_x11,339
x176_x121_x122,155
x62_x164_x180,63
x154_x158_x53,107
x74_x186_x125,173
x60_x4_x95,93
x140_x198_x74,261
x167_x10_x105,77
x95_x208_x73,155
x199_x92_x233,22
x203_x167_x10,991
x137_x140_x198,127
x7_x16_x301,368
x244_x43_x37,429
x262_x282_x283,1
x217_x15_x137,2
x182_x139_x140,122
x176_x163_x186,961
x257_x306_x272,39
x307_x308_x177,163
x31_x153_x154,311
x14_x113_x69,189
x8_x95_x209,208
x37_x84_x85,51
x95_x154_x121,532
x312_x74_x309,1
x139_x114_x25,513
x227_x43_x49,221
x208_x53_x292,1
x15_x83_x59,520
x62_x80_x42,67
x57_x7_x84,208
x2_x3_x4,846
x42_x240_x289,34
x4_x83_x59,185
x114_x25_x8,326
x96_x191_x176,98
x281_x34_x170,49
x15_x137_x27,17
x11_x38_x39,523
x280_x1_x136,2
x21_x22_x66,244
x323_x56_x57,59
x16_x52_x73,709
x56_x310_x123,23
x36_x37_x84,75
x170_x95_x154,484
x21_x65_x239,450
x203_x167_x55,88
x43_x37_x45,74
x179_x321_x322,84
x21_x68_x168,63
x301_x302_x78,57
x279_x170_x14,64
x161_x138_x167,289
x123_x131_x170,287
x121_x191_x31,463
x9_x11_x303,2
x4_x5_x42,740
x18_x30_x207,277
x142_x206_x123,35
x36_x190_x176,51
x14_x50_x46,156
x174_x29_x11,371
x170_x5_x21,124
x180_x177_x11,45
x101_x9_x11,236
x57_x16_x17,204
x191_x17_x191,289
x17_x122_x123,115
x173_x37_x84,61
x231_x311_x206,3
x114_x101_x9,414
x52_x181_x199,237
x16_x31_x153,483
x32_x10_x35,265
x154_x163_x121,629
x121_x170_x95,379
x23_x207_x142,228
x238_x236_x216,7
x124_x147_x36,45
x197_x146_x32,402
x16_x31_x147,152
x29_x55_x59,546
x31_x192_x3,678
x146_x153_x154,413
x146_x192_x3,257
x5_x1_x315,90
x123_x74_x121,243
x66_x17_x191,148
x101_x9_x105,223
x53_x101_x95,55
x5_x1_x136,478
x136_x13_x7,674
x203_x167_x26,31
x140_x198_x72,68
x316_x15_x9,268
x17_x170_x83,123
x167_x10_x11,769
x66_x31_x32,252
x217_x50_x46,2
x163_x158_x53,364
x74_x163_x121,219
x33_x266_x73,246
x18_x7_x84,168
x303_x304_x174,5
x131_x122_x24,58
x56_x237_x52,8
x161_x140_x198,193
x62_x167_x55,264
x324_x321_x279,22
